camera,r00,r01,r02,r10,r11,r12,r20,r21,r22,t0,t1,t2
DSC05422,-0.10275387013786233,0.932825112394414,0.3453678500643053,0.16510147612562837,0.358383701291907,-0.9188594153783547,-0.9809093458382534,-0.03739561919078826,-0.19083611532544809,-1.6529792413179163,3.0508859868405884,-2.7581678434831476
DSC05423,-0.10592839287591807,0.9336132596723639,0.3422651851221044,0.1991882894594355,0.3571477894309348,-0.9125620427383668,-0.974219277639767,-0.028491013820851306,-0.22379691956439163,-1.6305767039701917,3.013422518557572,-2.500821101930395
DSC05424,-0.10387895007108419,0.9378802740548472,0.331043434115426,0.30811480474235564,0.34681564249941327,-0.8858804531178568,-0.9456608434479613,0.009975051705333976,-0.32500164232318374,-1.599392427325251,2.824142191771701,-2.136232329684172
DSC05425,-0.1030705491917907,0.940512816365568,0.3237469754938411,0.3704295409902224,0.33836242961623075,-0.865039202224948,-0.9231242695602124,0.03076537788340241,-0.38326893230813236,-1.576713864196224,2.698199256896061,-1.8878819727695226
DSC05426,-0.10485765695692778,0.9430229450358676,0.3157730148593802,0.4611379307832399,0.32743001069033006,-0.824706855126282,-0.8811110489435797,0.05913808616458176,-0.46919719329332654,-1.5438450084181996,2.3532659086371255,-1.5430509123932852
DSC05427,-0.10135744442874417,0.9463169389438078,0.30693797341954265,0.5681622607497371,0.30832462503947866,-0.7629728507974665,-0.8166506682288467,0.09705759456264523,-0.5689125674645371,-1.5236609932820786,2.178046372999528,-1.3283285188011382
DSC05428,-0.0964625883897169,0.950037075079914,0.29685775215540255,0.6882699586791011,0.27911686827981874,-0.6696105120303407,-0.7190128183982708,0.13972590960615922,-0.6808063139863693,-1.488581156849693,1.8850289778766507,-0.9797647547887657
DSC05429,-0.09446232332864762,0.9517838527370435,0.2918636105107729,0.7785704258605117,0.2533342762638542,-0.5741514055066403,-0.6204070933240008,0.17300069982199345,-0.7649613038673037,-1.4653587755693374,1.658194016565966,-0.7817634204897592
DSC05430,-0.09001638184975393,0.9517438811882292,0.29339501635073,0.7804143810276926,0.2504271828544585,-0.5729220016483425,-0.6187490968751738,0.17739732441146205,-0.7652971608517908,-1.4464117585147627,1.355395538926431,-0.6100617424703701
DSC05431,-0.08673861811536443,0.9546536776235863,0.28480303356389813,0.8300844922320856,0.22732962466464948,-0.5091964036652559,-0.5508503861151751,0.1922435890988084,-0.812161470747764,-1.4095000081029927,1.2898773482639847,-0.20494107818095872
DSC05432,-0.09343291863161642,0.9522422640889524,0.290697368750947,0.8257334637677806,0.2372429689205796,-0.5117421425989971,-0.5562684033180757,0.19222498323707807,-0.8084646060833236,-1.390957193092234,0.8606193678927764,-0.08529996408368418
DSC05433,-0.06978274566905185,0.9576501456600963,0.27935025850012235,0.9515826712920135,0.14794060213193283,-0.26945129047305955,-0.29936731301804553,0.24702181433638137,-0.9216069851831192,-1.3880826098056462,0.8960879369823378,-0.027079286631107338
DSC05434,-0.07478378465105617,0.9567279742235165,0.28120983071619426,0.9642163347962575,0.14130365418809113,-0.2243215037065415,-0.2543506344897453,0.2543715012560539,-0.933059962748057,-1.3828257099080974,0.7124982654722333,-0.04847294717512094
DSC05435,-0.07361246023336011,0.9584469173492051,0.27560971013772034,0.9669295945728308,0.13625967572550374,-0.21559327426986657,-0.24418919885534127,0.25062483395503027,-0.9367810991728004,-1.3894241143448223,0.45570244002716875,-0.16583087286309117
DSC05436,-0.05742760732096276,0.9623207053629586,0.2657836148958912,0.9852944813483947,0.0975440141032152,-0.1402852463270097,-0.16092499787723274,0.2538188829507565,-0.9537709996198473,-1.3846066482388681,0.34313636493130945,-0.1296584088551794
DSC05437,-0.05037974113488808,0.9647846818073065,0.2581712598899352,0.9868690383998857,0.0878103858919042,-0.13556857001974962,-0.15346459764670983,0.24795131352644473,-0.956539995708305,-1.3869785721355097,0.16596774566107914,-0.1780378753523035
DSC05438,-0.029117018538082025,0.9669829436105255,0.2531722457098659,0.9995116328806692,0.03104030826695485,-0.003604857682500421,-0.011344380444592758,0.252943642001565,-0.9674145021671487,-1.3991914218614614,-0.2534664012410842,-0.3876320811211628
DSC05439,-0.02453912332524056,0.9673850196603946,0.2521191289114869,0.9857745617252884,-0.018530399383407167,0.1670483096412745,0.16627190045748658,0.2526318428768424,-0.9531688240195995,-1.393948651551339,-0.7599135120363699,-0.4077059335677157
DSC05440,0.0005845753622358285,0.9688484262534688,0.2476537607584886,0.9344276509793089,-0.0887317703808324,0.34492265511325026,0.3561525282192123,0.23121288863569067,-0.9053706295058414,-1.3947899661218146,-1.228868171479767,-0.45246386218034096
DSC05441,0.007360040737758977,0.9679214918011119,0.2511450089288036,0.9043217043586389,-0.11363419253397154,0.41144808337509464,0.42678810295769154,0.2240876078605479,-0.8761487654371901,-1.407605520761448,-1.3869666316236338,-0.6205335157041143
DSC05442,0.01605628490947497,0.9652052789366932,0.26099993338628746,0.8356428503072412,-0.15628975951882604,0.5265686449077057,0.5490384526108308,0.20964799207788298,-0.8090763233295215,-1.4076675063434316,-1.6269786785498657,-0.6928673501615331
DSC05443,0.026003558653501242,0.9641333813120935,0.2641413219794723,0.788166665039265,-0.18230706500929347,0.5878413409829055,0.6149122889146365,0.1929014180544218,-0.7646384242596995,-1.412537039212131,-1.7939544288252938,-0.7864467099081086
DSC05444,0.03374066846048018,0.9618273753504569,0.2715688997626407,0.6921134408463256,-0.21851080114039478,0.6879186105818352,0.7209996895226098,0.1647456518741363,-0.6730663547503071,-1.423201079447412,-1.9691816184295454,-0.9566247450290166
DSC05445,0.03910468999831296,0.961255295207019,0.2728719125461667,0.6328436113946151,-0.23515746753911787,0.7377058553228448,0.7732915276512199,0.14383748780153152,-0.6175200323599122,-1.4324001526638432,-2.147131930677355,-1.1016552289941597
DSC05447,0.021531741809438513,0.9441131989674545,0.3289173933225355,0.5779807811931313,-0.2801990439507284,0.7664376767490462,0.815766265952466,0.1736051937717811,-0.5517124577435542,-1.473893280655646,-2.11608194999349,-1.5300980066116376
DSC05448,0.033523560693398124,0.9375909071261416,0.3461205884555485,0.48722765039510196,-0.31770694793754695,0.8134319344128783,0.8726313010481027,0.14137038624332868,-0.4674708828627807,-1.4843705628267436,-2.2029085871347736,-1.7309393049778508
DSC05449,0.03523232861719028,0.9328807261809576,0.35845813387381675,0.3996050123436182,-0.34190973396108987,0.8505372231316592,0.9160101075479828,0.11327526006478969,-0.3848300902049986,-1.4969770757509286,-2.2994855551683413,-1.9307257795618804
DSC05450,0.04362670838057465,0.9307732110460867,0.362984765403224,0.2635718988660543,-0.36118144049167444,0.8944706932999549,0.9636527198342871,0.056649771785209496,-0.26108282002587746,-1.5051208495054087,-2.61238099126251,-2.072270080372843
DSC05451,0.037566095409633744,0.9284417337612794,0.36957372131419747,0.1907877601303851,-0.3696953868327064,0.9093543597185019,0.9809122382048789,0.036349249854235044,-0.19102333097014482,-1.5338775584710735,-2.6949558733474492,-2.471658624863957
DSC05452,0.06824902815574775,0.931554910520754,0.3571379549144367,0.0845509885783932,-0.36208549431607945,0.9283023349837577,0.9940790715462289,-0.03315936505047186,-0.10347587169595243,-1.559867565942721,-2.854293537530336,-2.603042338411007
DSC05453,0.07250855116675181,0.9344387065114867,0.3486643282310913,0.08846421107824204,-0.35423220700803865,0.9309638160941156,0.9934367586142576,-0.03665852276556599,-0.10834924707926542,-1.5898082241256701,-2.8327577685079444,-2.883806715762315
DSC05454,0.06321010762809175,0.9265904667225817,0.3707217140558037,-0.08318378543614288,-0.3652803575068362,0.9271735103313684,0.994527495916608,-0.08944477289649869,0.053987891858591895,-1.61738765378822,-2.846678661908385,-3.291935974562435
DSC05455,0.06774017903880591,0.9218233827055753,0.3816450173145736,-0.24485318745528462,-0.3554649807295205,0.9020485375343997,0.9671908729598195,-0.15455192840017365,0.2016321320896295,-1.679611486356221,-2.7062768754480304,-3.9861790117748193
DSC05456,0.061692250816929806,0.920426664175574,0.3860166085335789,-0.30740955631149264,-0.35042989046040735,0.8847023547839568,0.9495753950463925,-0.17324447392783457,0.2613291437554478,-1.7197655937574614,-2.4214361518783662,-4.399876984389101
DSC05457,0.05500711870766284,0.9136506082731859,0.40276144663251867,-0.4821883534780491,-0.3289117594142914,0.8119799543640984,0.8743389552465389,-0.23887155653411923,0.4224591942630174,-1.7524037301033941,-2.2457832682542542,-4.77443598047773
DSC05458,0.050043855984316786,0.909494986959259,0.4126917507949469,-0.6220707822063501,-0.29488603768223415,0.7253069465441866,0.7813600670647308,-0.29302063660440286,0.5510130235489448,-1.7953395696484382,-1.9382339908412376,-5.2208174677065164
DSC05459,0.04252977728917221,0.9050367128518408,0.42320180343905467,-0.7326919437778695,-0.2597191896471245,0.6290536209672816,0.6792302507741693,-0.3368300623747466,0.6520673090363323,-1.8085433714253685,-1.436728663095052,-5.296709799269018
DSC05460,0.03306088860904106,0.901310483341307,0.4319101645752744,-0.820145160318168,-0.2225113008632159,0.527115392485219,0.5711995217531852,-0.3716559344436991,0.7318490095243096,-1.8282084539257473,-1.204514796781138,-5.513907649588156
DSC05461,0.028352315334296163,0.8944128913840215,0.44634261049249985,-0.858181722676347,-0.20718265918982548,0.4696801854403591,0.5125624616370598,-0.39635959110018676,0.7616946878267241,-1.8348836864905511,-0.9467062316190233,-5.669307809366921
DSC05462,0.03418481003987143,0.7687914487869237,0.6385852386601499,-0.8464639149279981,-0.3174357608513604,0.4274732488208881,0.5313475693811959,-0.5551524529395694,0.6399027383187812,-2.1290043187502867,-0.7674563382612071,-5.070560397131086
DSC05463,0.11804974465215877,0.7904386137282423,0.6010582797990018,-0.8137559891092823,-0.2698859365957728,0.5147453461825526,0.5690917746517987,-0.5498803316678974,0.6113641900442558,-1.662688607936255,-0.6342507310793261,-5.132159197074004
DSC05464,0.08344532331664227,0.7743744193399917,0.6272010337112269,-0.7127014910966082,-0.39352392529448454,0.5806853750607918,0.6964865128667262,-0.4954625908105188,0.5190600721516501,-1.6137078097608732,-0.7157324707794026,-4.89322025260186
DSC05465,0.08280384779802347,0.7799556498256197,0.6203327390158746,-0.6538615298064457,-0.427234136776154,0.6244486305632428,0.7520695597011067,-0.4573184630847851,0.47460636394042777,-1.588183240712935,-1.0410207052985896,-4.736736672934514
DSC05466,0.08234084757042338,0.7767411714352344,0.6244142354389467,-0.6509787038518011,-0.4324908607355348,0.6238416325572264,0.7546169306030797,-0.4578480184271374,0.4700302969698128,-1.5831798125553214,-1.019337683270582,-4.724919549994368
DSC05469,0.06582012248584848,0.7964585314249385,0.6011002571920749,-0.7309594469229396,-0.37158161852113525,0.5723856983986619,0.6792392792161378,-0.4770544083201034,0.5577213399828786,-1.6970186932178972,-1.1929340462327485,-4.5775881329534025
DSC05472,0.06570778185321069,0.7969744207366471,0.6004283971427541,-0.7279754977924024,-0.3732499820248872,0.5750966227794468,0.6824471862480164,-0.4748854847328007,0.5556524222679661,-1.6972786146999603,-1.1932555609739783,-4.580688995357569
DSC05473,0.0751741158152279,0.8036435151528751,0.5903439276084147,-0.6211094762740479,-0.42541417234123025,0.6582140992517588,0.7801101658060717,-0.4161488706267947,0.4671704685466179,-1.6947570734632913,-1.290958314430711,-4.55788370656538
DSC05474,0.06066212784111104,0.7987858759495156,0.5985492716805809,-0.7348480067920048,-0.3700821548509548,0.5683639727979702,0.6755135181175921,-0.4743209072394334,0.5645362378058245,-1.7438318261292507,-0.9674564808706,-5.0916503069689405
DSC05475,0.04964261416252437,0.7902966503957882,0.6107100909861475,-0.8735274304446334,-0.26210375683780995,0.41018465221446593,0.48423696587508386,-0.5538346549510096,0.6773342866379858,-1.7581486947937326,-0.5946489542639362,-5.216581992322664
DSC05476,-0.07208744397388996,0.8536363696123226,0.5158569073846014,0.6691717448758436,0.4249158895343372,-0.6096356802886967,-0.7396029855815416,0.3012497888735145,-0.6018604393233805,-1.5174406684038468,1.9543903324147562,-1.8965709673982918
DSC05477,-0.06259923687295157,0.8625421173562324,0.502098029601344,0.8445377223128279,0.31385834697322534,-0.43387668020521153,-0.5318245680048875,0.39688037721946146,-0.7480966481976461,-1.468076520454039,1.4990548175452085,-1.43104175165332
DSC05478,-0.045907211136398084,0.8695222866104464,0.49175555009925276,0.9321503141711808,0.21427427113355532,-0.29186011807157336,-0.35914943930938753,0.4449916064578345,-0.8203622068487971,-1.4480465661783357,1.0361802691496544,-1.282654551884453
DSC05480,0.09922261080987622,0.8147161864149806,0.5713076308763102,-0.5414439599057348,-0.437500460503569,0.7179357807915429,0.834861253014936,-0.38056652854999695,0.3977132202501388,-2.425101821641088,-1.4061223070613225,-4.779262824502603
DSC05481,0.09720385680793409,0.8125368930259299,0.5747479514477902,-0.5709504568645853,-0.42748462916710633,0.7009083161384112,0.8152097803803535,-0.39628359705850835,0.4223651556113332,-2.4035283923853017,-1.563209796955695,-4.554997541633791
DSC05482,0.10141385887574386,0.8177050624713005,0.5666336206374776,-0.45747938322643794,-0.46744483530391634,0.756444274134224,0.8834182719135306,-0.33593713214900955,0.32667782308079985,-2.375856626741773,-1.6842948428527431,-4.26104202751196
DSC05483,0.1028143993328634,0.8179771075934932,0.5659882072471172,-0.43113804394668337,-0.47613140780431223,0.7664325603496444,0.8964090507974862,-0.3228193518909094,0.3037078854641135,-2.3459518127092247,-1.9126548315678487,-3.9478735089558405
DSC05484,0.10509593806881282,0.8222883027779734,0.5592823892417456,-0.3446509744870529,-0.497424699247298,0.7961057557660669,0.9328293250035407,-0.276424701669831,0.23112514947574198,-2.3364160961308915,-2.04410787959159,-3.8581891201231304
DSC05485,0.10479594509207502,0.8262200080658082,0.553514505829788,-0.26343993451328074,-0.5136330003897096,0.8165663119516402,0.9589667412355327,-0.23139066355927274,0.163832689112101,-2.3161177837227247,-2.122861179327687,-3.631087745010489
DSC05486,0.10609958095901395,0.8284178279339236,0.5499698003359474,-0.2163818564523153,-0.520601931558566,0.8259252514941893,0.970526543232369,-0.20663380947640303,0.12401894074171993,-2.295054401096543,-2.1314367991277994,-3.395974118052669
DSC05487,0.10608637255117155,0.8303688386423591,0.5470221872745878,-0.17438002531461821,-0.5260649694144076,0.8323744678486309,0.9789470304006277,-0.18369333076287342,0.08899141477150707,-2.2784165880848173,-2.1627839158723585,-3.207112548378537
DSC05488,0.10519998148332793,0.8358581329033318,0.5387709583443265,-0.045609288958673055,-0.5371517134653812,0.8422516426115708,0.9934046288681122,-0.11317781752870737,-0.018385455198251043,-2.247067585663604,-2.243443783017235,-2.857421737112293
DSC05489,0.10475224894687665,0.8386604524089123,0.534486306565332,0.014399951590403574,-0.5386658820278376,0.842396408428577,0.994394090758169,-0.08054634134739062,-0.06850313248884315,-2.2287294334361327,-2.238970977654254,-2.639738271286955
DSC05490,0.10275901538281745,0.8429375567202658,0.5281068644015362,0.10966504635669727,-0.537281437956054,0.8362429276445082,0.9886425857533842,-0.028016636099710113,-0.14765129778135755,-2.211302653203185,-2.2470645097567594,-2.4382315386944273
DSC05491,0.10185602467444554,0.844554254815651,0.5256933145002882,0.14746528840882403,-0.5354218090170547,0.8316113726635821,0.983808588574028,-0.007183112256195768,-0.1790783737537669,-2.1942379167734134,-2.252646864219075,-2.244077051008771
DSC05492,0.1008380053273722,0.846699470763401,0.5224286581826976,0.18857031237346794,-0.5318524045605787,0.8255751068524917,0.9768689441132672,0.015265188243425425,-0.21329331929276,-2.180372648835396,-2.266354161104636,-2.083256444066326
DSC05493,0.0968851327222473,0.8512778527675073,0.515693017642216,0.30640729109821097,-0.5184772949827153,0.7983081275730961,0.9469571495158843,0.0806679116808452,-0.3110704823762657,-2.15940533022861,-2.235938921568654,-1.8411310844813946
DSC05494,0.0925848802875442,0.8546764054290928,0.5108388023094429,0.396311323242178,-0.5022842864103109,0.7685361609549151,0.9134360267759178,0.131296373248045,-0.3852218677070853,-2.1363229640855144,-2.175526509693452,-1.5753840741558078
DSC05495,0.08929932988422123,0.857729329801589,0.5062865063186512,0.47158863012133356,-0.48413967216288084,0.7370298106442528,0.877285468717289,0.17294269176850255,-0.4477287479505326,-2.1269762797408065,-2.1557445715689387,-1.4677823357624509
DSC05496,0.08319012677965376,0.8620788875971566,0.4998993842421037,0.5607857944474605,-0.4551702437047921,0.6916208079516194,0.8237710213113326,0.22280045063906276,-0.5213072641376818,-2.1125104433554047,-2.061901084571885,-1.275949343419275
DSC05497,0.07762089965874047,0.8647364940393258,0.49619128550665065,0.6433782075852017,-0.4236378956772874,0.6376483477204132,0.7616032286831647,0.26974382147269826,-0.5892357701605399,-2.0974935715924707,-1.8954139895595126,-1.0870066454939804
DSC05498,0.06790940558729198,0.8679841962251087,0.4919265674226515,0.7542278200046018,-0.367425008670206,0.5441867864389996,0.6530916537239525,0.3340693013540021,-0.6796094420540095,-2.0806659707933397,-1.7062482569144914,-0.8747418695702235
DSC05499,0.058935944125729944,0.8715168199072505,0.48681103840069406,0.838105948502691,-0.30812310877978577,0.4501539391366969,0.5423144600454735,0.3814689796754561,-0.7485829573073067,-2.060062232813617,-1.4824877438727022,-0.6131835598706558
DSC05500,0.04673671130590473,0.8745528826568703,0.4826726999249777,0.923128081232446,-0.2224254597812219,0.31362630706178735,0.38164148812257176,0.430910861173945,-0.817719759004219,-2.043085596919074,-1.213902452508096,-0.37850590572560194
DSC05501,0.04191137042581705,0.8754130747692132,0.48155517394390235,0.9421160326153839,-0.19510152051467589,0.27267705767429407,0.33265720812584054,0.44225258079063096,-0.8329176649981365,-2.036899205544451,-1.037803070984321,-0.2854235051271787
DSC05502,0.022358445140205085,0.8765405307174449,0.48080848364030876,0.9894587152409366,-0.08822911403146891,0.11483498713796905,0.14307882710124487,0.4731726127395819,-0.8692733331861329,-2.022516860485804,-0.707859990178687,-0.08101356451036479
DSC05503,0.017472946018255553,0.8765093150472155,0.48106768421179996,0.994951833262918,-0.06279653984627155,0.07827799224618844,0.09882077536733776,0.4772714271971419,-0.873181790429119,-2.0183288169219478,-0.5615987838915822,-0.019422236412171858
DSC05504,0.011835195884443813,0.8767222559616223,0.48085134297404303,0.9992320609826343,-0.028333226095743787,0.027065043938720335,0.03735259619858077,0.4801617583695842,-0.8763843160147575,-2.0195573840147327,-0.42292085273074886,-0.002238884859533498
DSC05505,0.008682748112093686,0.8769765093682697,0.48045479693876225,0.9999243917364912,-0.011798443882624302,0.0034651886466374746,0.008707508003450317,0.48038838322569183,-0.8770126456136058,-2.035169604708668,-0.1606782792250831,-0.1357680074139264
DSC05506,0.001731495614897272,0.8761854014535718,0.4819711030783679,0.9982229191189596,0.027194341660990724,-0.05302331116828367,-0.05956513803021799,0.48120641107664863,-0.874581262245066,-2.0404832911742083,-0.01175212978987746,-0.17896910836966326
DSC05507,-0.004224018773552274,0.8747041761551964,0.4846387952713446,0.992128806042532,0.06431950794799081,-0.10744037005682962,-0.12515026922072847,0.4803702791742927,-0.8680908967383494,-2.0458614591763897,0.14171881422589191,-0.22483665828372912
DSC05508,-0.011549025958649263,0.871888316831986,0.4895685682019351,0.9770899367382684,0.1138937606989168,-0.17978728208264586,-0.21251323611533818,0.476276153345666,-0.8532286623350404,-2.054571756980215,0.30194352168765703,-0.3168212258715492
DSC05509,-0.008721012160107957,0.870383992963411,0.4922963017736091,0.9816295946319549,0.10128917418864021,-0.16169057528157704,-0.1905971744009005,0.481842513675633,-0.8552780303066018,-2.0643764759095675,0.5093574737547844,-0.4134294351281613
DSC05510,-0.03218454448234248,0.8685127492858664,0.49462082388873385,0.9144078538262141,0.22537935777812396,-0.3362475605093033,-0.40351261685033013,0.4414631914615601,-0.8014286110610056,-2.0945494662033464,0.8849254806466544,-0.6491173875506432
DSC05511,-0.0394322447964458,0.865463641706989,0.4994174435816095,0.8504188285692751,0.2914832207808161,-0.43797870726566596,-0.5246264519495516,0.4074435137372038,-0.7475004140656419,-2.1031615819428886,1.0402153507620173,-0.7186744123281126
DSC05512,-0.05199392078351285,0.8596758612385469,0.5081870185328626,0.7525453668184952,0.3682497058257057,-0.5459556987881877,-0.6564846556329971,0.3540474089201104,-0.6660918323740216,-2.095092092443979,1.3831653902025354,-0.5634128837828536
DSC05513,-0.05280811985076761,0.8580683268186787,0.5108131253094619,0.7132703725843808,0.39041478846822153,-0.582083901631589,-0.6988967578055902,0.33360911176990804,-0.6326517861137569,-2.10570639057686,1.4871743815295746,-0.6662845135808206
DSC05514,-0.05485603980971575,0.8587299927070761,0.5094836744408009,0.6998902576204727,0.39698809375819066,-0.5937626467724174,-0.7121407460497843,0.3240111927689275,-0.6227939504973645,-2.1243579699884294,1.6499780605705217,-0.8416819140497812
DSC05515,-0.05709952954160212,0.8556621747345603,0.5143752389595077,0.6483437344022228,0.4235732306094683,-0.6326421740387199,-0.7592035601783671,0.2973683928052557,-0.5789490419483494,-2.1426255726935017,1.7881368414466088,-1.0430558469541216
DSC05516,-0.06023842763439874,0.8516553531291026,0.5206289382301745,0.5685712856500228,0.4579681387457728,-0.6833680392204577,-0.8204255145779022,0.25484964857789444,-0.5118140596440355,-2.151908887123411,1.8790061411977175,-1.1394998351830368
DSC05517,-0.061411835455997266,0.8505770640121305,0.5222520891700002,0.5244296966708957,0.4726919296981322,-0.7081919463308861,-0.8492361742858097,0.23039313742983009,-0.4750967506831021,-2.1690268790919975,2.017386576944006,-1.3014892385725787
DSC05518,-0.0636815509892451,0.8478995249796076,0.5263183975531921,0.4664595584773239,0.4915229744045266,-0.7354050896870835,-0.8822472104624328,0.1986745106244962,-0.42681178341204784,-2.1873185274727636,1.9915886367215612,-1.5163912118939618
DSC05519,-0.06289247530850925,0.8491265087336103,0.5244317960568738,0.4876164704370169,0.4846272436178141,-0.7262001187702642,-0.8707897072819099,0.21004905833940304,-0.4445274780962543,-2.204737038569616,2.0109195988422432,-1.720105165036733
DSC05520,-0.06287532838945897,0.848786091890952,0.5249846314821056,0.4625973857626797,0.4908912700507808,-0.7382610782598973,-0.8843361079168104,0.1964381103564585,-0.42351117698843743,-2.225351727658965,2.2157661732351426,-1.9195211214061318
DSC05521,-0.06340560211422812,0.8470213514909469,0.5277637347705717,0.42634234158410056,0.5011324956047026,-0.7530593798775691,-0.9023369311920677,0.17725984307635165,-0.3928956739892014,-2.240862374555875,2.35672098855473,-2.084894836001238
DSC05522,-0.06420828254611678,0.845481947749704,0.530129769473329,0.38355015994887104,0.5113305846770709,-0.7690450623838636,-0.9212852822311195,0.15395229521891443,-0.3571163949486982,-2.2592538199989285,2.4313836334172607,-2.2828502725309363
DSC05523,-0.06849770045687133,0.837635996466225,0.5419169700758186,0.21728838183097565,0.5426785285376069,-0.8113481212066332,-0.9737010958982213,0.06217678094186253,-0.2191808015276676,-2.2793840896685156,2.4727635426319665,-2.5122903724721652
DSC05524,-0.06909105764435508,0.8363610723849343,0.5438074864809304,0.19028226813464877,0.5461506249139416,-0.8157892824373489,-0.9792951976738772,0.047113177617667805,-0.19687880614136205,-2.2935423924739937,2.4948263673400755,-2.6736641463671837
DSC05525,-0.07065448274203012,0.8358589932372597,0.5443782577333991,0.18657230796979474,0.5471847971554995,-0.8159531675658347,-0.9798972997040457,0.043915158957811055,-0.19460920031290901,-2.318480870428535,2.5429909832334165,-2.9552908153331003
